train_slots,rollout_index,updates,train_return,train_mean_slot_Rsys,train_satisfaction,train_cr,train_arrived,train_done,train_timeout,train_rejected,train_system_delay_overhead_s_per_slot,train_delay_sum_s,train_avg_completed_e2e_delay_s,train_p95_completed_e2e_delay_s,train_delay_samples,train_system_energy_overhead_kj_per_slot,train_total_dynamic_energy_j,train_energy_comp_j,train_energy_trans_j,train_cumulative_lifetime_loss,train_cum_hl_mean_satellite,train_avg_hl_per_sat_slot,train_avg_dod,train_n_slots
5120,79,5107,419.72736853895896,6.558240133421234,0.7862165963431786,0.7862165963431786,1422,1118,298,0,58.71875,3758.0,3.361359570661896,5.0,1118,0.03291215065208731,2106.3776417335876,2063.8500505736197,42.5275911599682,0.012919735476482792,0.0005167894190593117,8.074834672801745e-06,0.1770578078114417,64
5184,80,5171,404.3981727864603,6.318721449788442,0.7702607470049331,0.7702607470049331,1419,1093,323,0,56.109375,3591.0,3.2854528819762123,5.0,1093,0.032156631990019384,2058.0244473612406,2016.8678496857299,41.15659767551096,0.012473409688196064,0.0004989363875278426,7.79588105512254e-06,0.17320824448427966,64
5248,81,5235,424.25547117968176,6.6289917371825275,0.7997148966500356,0.7997148966500356,1403,1122,287,0,57.046875,3651.0,3.2540106951871657,5.0,1122,0.032945350688796546,2108.502444082979,2068.337134866188,40.165309216791016,0.012533147761283045,0.0005013259104513218,7.833217350801903e-06,0.16937844202250502,64
5312,82,5299,409.59105485402074,6.399860232094074,0.7909356725146199,0.7909356725146199,1368,1082,276,0,55.609375,3559.0,3.289279112754159,5.0,1082,0.030961740109786428,1981.5513670263315,1941.5209717701819,40.03039525614945,0.011615372630762783,0.0004646149052305113,7.259607894226739e-06,0.16626307727522582,64
5376,83,5363,404.8756670484816,6.326182297632525,0.7866955892986262,0.7866955892986262,1383,1088,313,0,55.546875,3555.0,3.2674632352941178,5.0,1088,0.030737880698004996,1967.2243646723198,1926.818777635276,40.40558703704315,0.011187343493210345,0.00044749373972841376,6.992089683256465e-06,0.16434646765630812,64
5440,84,5427,387.4875815746884,6.054493462104507,0.7537260468417317,0.7537260468417317,1409,1062,341,0,54.140625,3465.0,3.26271186440678,5.0,1062,0.033840074626704617,2165.7647761090952,2125.199215459267,40.565560649827624,0.011836660129231534,0.0004734664051692614,7.397912580769709e-06,0.1634828973008654,64
5504,85,5491,394.3207667050846,6.161261979766947,0.7664497469269703,0.7664497469269703,1383,1060,313,0,54.234375,3471.0,3.2745283018867926,5.0,1060,0.028385869764278513,1816.6956649138249,1776.792108693998,39.903556219827074,0.009896377837246046,0.00039585511348984184,6.185236148278779e-06,0.16268264994556758,64
5568,86,5555,417.4950017523763,6.52335940238088,0.7981254506128335,0.7981254506128335,1387,1107,294,0,56.953125,3645.0,3.292682926829268,5.0,1107,0.03212166546019766,2055.7865894526503,2013.8671221620893,41.91946729055982,0.01081910895738988,0.0004327643582955952,6.761943098368675e-06,0.1618165077541817,64
5632,87,5619,424.0397841444923,6.625621627257692,0.78099173553719,0.78099173553719,1452,1134,317,0,58.03125,3714.0,3.2751322751322753,5.0,1134,0.03511500707671451,2247.360452909729,2206.2184173773994,41.142035532328094,0.011891748472933044,0.0004756699389173218,7.432342795583153e-06,0.1608475560053677,64
5696,88,5683,410.85914135000894,6.41967408359389,0.7884057971014493,0.7884057971014493,1380,1088,286,0,53.5,3424.0,3.1470588235294117,5.0,1088,0.03185230455822774,2038.5474917265753,2001.2518482500275,37.295643476547355,0.010827178958794599,0.00043308715835178397,6.7669868492466245e-06,0.15980287502403168,64
