train_slots,rollout_index,updates,train_return,train_mean_slot_Rsys,train_satisfaction,train_cr,train_arrived,train_done,train_timeout,train_rejected,train_system_delay_overhead_s_per_slot,train_delay_sum_s,train_avg_completed_e2e_delay_s,train_p95_completed_e2e_delay_s,train_delay_samples,train_system_energy_overhead_kj_per_slot,train_total_dynamic_energy_j,train_energy_comp_j,train_energy_trans_j,train_cumulative_lifetime_loss,train_cum_hl_mean_satellite,train_avg_hl_per_sat_slot,train_avg_dod,train_n_slots
4352,67,68,401.62659520134423,6.275415550021004,0.7787234042553192,0.7787234042553192,1410,1098,334,0,58.375,3736.0,3.4025500910746813,5.0,1098,0.031967225074410216,2045.902404762254,2001.561732647124,44.34067211513052,0.014756052321136838,0.0005902420928454735,9.222532700710524e-06,0.21262118469814503,64
4416,68,69,400.3692535485537,6.255769586696151,0.7766497461928934,0.7766497461928934,1379,1071,288,0,54.765625,3505.0,3.272642390289449,5.0,1071,0.03026258892239684,1936.8056910333978,1895.4207332698716,41.384957763525584,0.01366597775975889,0.0005466391103903556,8.541236099849307e-06,0.20926802343813436,64
4480,69,70,432.36328170084994,6.75567627657578,0.7859060402684563,0.7859060402684563,1490,1171,332,0,61.3125,3924.0,3.350982066609735,5.0,1171,0.03759882996289653,2406.3251176253775,2362.2725182828885,44.05259934248788,0.017196142272728736,0.0006878456909091495,1.0747588920455461e-05,0.20594314409660322,64
4544,70,71,396.92561655334265,6.201962758645979,0.7625441696113074,0.7625441696113074,1415,1079,320,0,54.25,3472.0,3.2177942539388322,5.0,1079,0.03106215757476058,1987.978084784677,1947.9531550127724,40.024929771904795,0.013960054352517383,0.0005584021741006953,8.725033970323364e-06,0.202916355766181,64
4608,71,72,391.5629225534251,6.118170664897267,0.7700650759219089,0.7700650759219089,1383,1065,321,0,53.984375,3455.0,3.244131455399061,5.0,1065,0.029983166080141375,1918.922629129048,1878.1090560926414,40.81357303640601,0.01300344977231864,0.0005201379908927456,8.12715610769915e-06,0.1996776931863407,64
4672,72,73,434.705995330424,6.792281177037875,0.8231046931407943,0.8231046931407943,1385,1140,268,0,56.375,3608.0,3.1649122807017545,5.0,1140,0.03208748939000469,2053.5993209603002,2015.1342797455277,38.46504121477291,0.013761521179561595,0.0005504608471824638,8.600950737225998e-06,0.19619652963335266,64
4736,73,74,400.3108468981277,6.254856982783245,0.7833089311859444,0.7833089311859444,1366,1070,288,0,53.8125,3444.0,3.2186915887850467,5.0,1070,0.031051537267142184,1987.2983850970998,1946.623853350408,40.674531746691386,0.012966610620579683,0.0005186644248231873,8.104131637862302e-06,0.1925916449692477,64
4800,74,75,438.61031191475,6.853286123667969,0.7988904299583911,0.7988904299583911,1442,1152,276,0,58.6875,3756.0,3.2604166666666665,5.0,1152,0.03260786449741832,2086.9033278347724,2045.108109347806,41.7952184869659,0.013278506689895164,0.0005311402675958066,8.299066681184477e-06,0.18891960032162491,64
4864,75,76,418.27204443032235,6.535500694223787,0.7917555081734187,0.7917555081734187,1407,1114,294,0,55.296875,3539.0,3.1768402154398565,5.0,1114,0.03416895377451974,2186.8130415692635,2149.665878377104,37.14716319215795,0.013639289665129438,0.0005455715866051775,8.524556040705899e-06,0.1852472932428939,64
4928,76,77,427.1401703241211,6.674065161314392,0.8193123628383321,0.8193123628383321,1367,1120,268,0,53.578125,3429.0,3.061607142857143,5.0,1120,0.03144535967256227,2012.5030190439852,1976.4927954643367,36.01022357964791,0.013065644849492367,0.0005226257939796947,8.16602803093273e-06,0.1815449275128372,64
4992,77,78,408.30183151842823,6.379716117475441,0.768688293370945,0.768688293370945,1418,1090,294,0,56.828125,3637.0,3.336697247706422,5.0,1090,0.032231043873330596,2062.7868078931583,2020.1060657521857,42.68074214097324,0.012473318770200631,0.0004989327508080252,7.795824231375394e-06,0.17790246664964102,64
5056,78,79,434.6427211922629,6.791292518629108,0.8051857042747022,0.8051857042747022,1427,1149,294,0,61.5625,3940.0,3.4290687554395127,5.0,1149,0.03281409344456031,2100.1019804518596,2057.2445949530943,42.85738549876568,0.012714472758379426,0.000508578910335177,7.94654547398714e-06,0.17435020919409022,64
5120,79,80,403.02992512586366,6.29734258009162,0.7665260196905767,0.7665260196905767,1422,1090,325,0,59.078125,3781.0,3.4688073394495413,5.0,1090,0.029601037334314077,1894.4663893961008,1848.4242012295965,46.04218816650326,0.011416156108220145,0.0004566462443288058,7.13509756763759e-06,0.17077341256127979,64
